Thorius narisovalis,1.3461952053,A
Thorius pennatulus,5.00966426068,A
Thorius schmidti,6.87316592009,A
Thorius smithi,4.57324450241,A
Thorius spilogaster,6.91942400887,A
Thorius troglodytes,6.50781858287,A
Thoropa lutzi,2.7118030496,A
Thoropa megatympanum,7.24687900365,A
Thoropa miliaris,7.5,A
Thoropa petropolitana,2.26060370146,A
Thoropa saxatilis,8.46790024683,A
Thoropa taophora,22.4894861455,A
Thrasops flavigularis,1403.0,R
Thrasops jacksonii,971.0,R
Thrasops occidentalis,1140.0,R
Thrasops schmidti,925.0,R
Thraupis abbas,45.0,B
Thraupis bonariensis,36.0,B
Thraupis cyanocephala,36.0,B
Thraupis cyanoptera,43.3,B
Thraupis episcopus,35.0,B
Thraupis glaucocolpa,31.6,B
Thraupis ornata,33.0,B
Thraupis palmarum,39.0,B
Thraupis sayaca,32.49,B
Threnetes leucurus,5.6,B
Threnetes niger,5.6,B
Threnetes ruckeri,5.2,B
Threskiornis aethiopicus,1493.18,B
Threskiornis bernieri,1493.18,B
Threskiornis melanocephalus,1303.0,B
Threskiornis molucca,1794.89,B
Threskiornis spinicollis,1346.72,B
Thrichomys apereoides,311.51,M
Thrichomys inermis,339.0,M
Thrichomys pachyurus,339.0,M
Thripadectes flammulatus,55.89,B
Thripadectes holostictus,40.7,B
Thripadectes ignobilis,47.2,B
Thripadectes melanorhynchus,44.3,B
Thripadectes rufobrunneus,56.2,B
Thripadectes scrutator,66.29,B
Thripadectes virgaticeps,65.8,B
Thripias namaquus,81.54,B
Thripias pyrrhogaster,68.5,B
Thripias xantholophus,81.54,B
Thripophaga berlepschi,25.2,B
Thripophaga cherriei,16.5,B
Thripophaga fusciceps,23.0,B
Thripophaga macroura,21.0,B
Thryomanes bewickii,9.9,B
Thryonomys gregorianus,2708.09333333,M
Thryonomys swinderianus,3560.29,M
Thryorchilus browni,14.0,B
Thryothorus atrogularis,24.18,B
Thryothorus coraya,17.2,B
Thryothorus eisenmanni,23.1,B
Thryothorus euophrys,30.26,B
Thryothorus fasciatoventris,24.0,B
Thryothorus felix,12.75,B
Thryothorus genibarbis,19.2,B
Thryothorus griseus,19.11,B
Thryothorus guarayanus,13.5,B
Thryothorus leucopogon,19.11,B
Thryothorus leucotis,19.44,B
Thryothorus longirostris,21.3,B
Thryothorus ludovicianus,18.96,B
Thryothorus maculipectus,15.0,B
Thryothorus modestus,17.57,B
Thryothorus mystacalis,29.0,B
Thryothorus nicefori,19.11,B
Thryothorus nigricapillus,23.9,B
Thryothorus pleurostictus,17.7,B
Thryothorus rufalbus,24.87,B
Thryothorus rutilus,16.5,B
Thryothorus sclateri,20.0,B
Thryothorus semibadius,17.0,B
Thryothorus sinaloa,15.1,B
Thryothorus spadix,19.11,B
Thryothorus superciliaris,22.8,B
Thryothorus thoracicus,17.6,B
Thylacinus cynocephalus,29999.995,M
Thylamys cinderella,24.41,M
Thylamys elegans,28.9,M
Thylamys karimii,24.41,M
Thylamys macrura,34.6,M
Thylamys macrurus,34.43,M
Thylamys pallidior,15.2133333333,M
Thylamys pusilla,28.3,M
Thylamys pusillus,28.21,M
Thylamys sponsorius,24.41,M
Thylamys tatei,24.41,M
Thylamys velutinus,20.6966666667,M
Thylamys venustus,24.41,M
Thylogale billardierii,5718.62,M
Thylogale browni,5478.0,M
Thylogale brunii,4550.0,M
Thylogale calabyi,4326.13,M
Thylogale lanatus,4758.79,M
Thylogale stigmatica,4550.49,M
Thylogale thetis,5399.98333333,M
Thyroptera discifera,3.12,M
Thyroptera lavali,3.67,M
Thyroptera tricolor,4.46666666667,M
Tiaris bicolor,9.8,B
Tiaris canorus,8.1,B
Tiaris fuliginosus,13.3,B
Tiaris obscurus,11.2,B
Tiaris olivaceus,8.5,B
Tichodroma muraria,17.6,B
Tickellia hodgsoni,4.5,B
Tigriornis leucolopha,846.0,B
Tigrisoma fasciatum,850.0,B
Tigrisoma lineatum,812.99,B
Tigrisoma mexicanum,1154.38,B
Tijuca atra,80.0,B
Tijuca condita,80.0,B
Tiliqua adelaidensis,27.0,R
Tiliqua gigas,1151.0,R
Tiliqua multifasciata,748.0,R
Tiliqua nigrolutea,1445.0,R
Tiliqua occipitalis,920.0,R
Tiliqua rugosa,1230.0,R
Tiliqua scincoides,1603.0,R
Tilmatura dupontii,2.2,B
Timalia pileata,16.0,B
Timeliopsis fulvigula,18.3,B
Timeliopsis griseigula,32.0,B
Timon lepidus,384.0,R
Timon pater,109.0,R
Timon princeps,73.0,R
Timon tangitanus,58.0,R
Tinamotis ingoufi,730.0,B
Tinamotis pentlandii,650.0,B
Tinamus guttatus,686.18,B
Tinamus major,1026.21,B
Tinamus osgoodi,1285.0,B
Tinamus solitarius,1386.41,B
Tinamus tao,1600.1,B
Tityra cayana,68.1,B
Tityra inquisitor,43.1,B
Tityra semifasciata,79.3,B
Tlacuatzin canescens,47.73,M
Tlalocohyla godmani,5.46271131471,A
Tlalocohyla loquax,13.8144428868,A
Tlalocohyla picta,2.86982000359,A
Tlalocohyla smithii,2.85384896047,A
Tmetothylacus tenellus,20.1,B
Tockus alboterminatus,223.65,B
Tockus bradfieldi,196.46,B
Tockus camurus,103.76,B
Tockus deckeni,167.72,B
Tockus erythrorhynchus,138.56,B
Tockus fasciatus,258.83,B
Tockus flavirostris,216.69,B
Tockus hartlaubi,98.49,B
Tockus hemprichii,297.0,B
Tockus jacksoni,167.72,B
Tockus leucomelas,188.27,B
Tockus monteiri,289.82,B
Tockus nasutus,179.56,B
Tockus pallidirostris,232.96,B
Todiramphus albonotatus,32.0,B
Todiramphus australasia,65.45,B
Todiramphus chloris,66.09,B
Todiramphus cinnamominus,62.2,B
Todiramphus diops,47.37,B
Todiramphus enigma,65.45,B
Todiramphus farquhari,38.8,B
Todiramphus funebris,105.79,B
Todiramphus gambieri,34.98,B
Todiramphus godeffroyi,63.35,B
Todiramphus lazuli,65.45,B
Todiramphus leucopygius,47.92,B
Todiramphus macleayii,37.3,B
Todiramphus nigrocyaneus,54.2,B
Todiramphus pyrrhopygius,51.7,B
Todiramphus recurvirostris,52.96,B
Todiramphus ruficollaris,34.9,B
Todiramphus sanctus,52.96,B
Todiramphus saurophaga,126.0,B
Todiramphus tutus,42.32,B
Todiramphus veneratus,65.45,B
Todiramphus winchelli,67.39,B
Todirostrum chrysocrotaphum,7.0,B
Todirostrum cinereum,6.29,B
Todirostrum maculatum,7.3,B
Todirostrum nigriceps,6.5,B
Todirostrum pictum,6.8,B
Todirostrum poliocephalum,6.96,B
Todirostrum viridanum,6.96,B
Todus angustirostris,7.5,B
Todus mexicanus,5.9,B
Todus multicolor,5.9,B
Todus subulatus,8.7,B
Todus todus,6.4,B
Tokudaia muenninki,177.4,M
Tokudaia osimensis,99.6166666667,M
Tolmomyias assimilis,17.0,B
Tolmomyias flaviventris,12.2,B
Tolmomyias flavotectus,14.8,B
Tolmomyias poliocephalus,10.8,B
Tolmomyias sulphurescens,14.3,B
Tolmomyias traylori,11.5,B
Tolmomyias viridiceps,11.3,B
Tolypeutes matacus,1281.15666667,M
Tolypeutes tricinctus,1487.57333333,M
Tomistoma schlegelii,399945.0,R
Tomodon dorsatum,95.0,R
Tomodon ocellatus,35.0,R
Tomodon orestes,31.0,R
Tomopeas ravus,2.54,M
Tomopterna cryptotis,10.037330778,A
Tomopterna damarensis,4.65134615246,A
Tomopterna delalandii,4.65134615246,A
Tomopterna krugerensis,6.10689288362,A
Tomopterna luganga,7.10576071816,A
Tomopterna marmorata,6.55302704881,A
Tomopterna monticola,4.6906056079,A
Tomopterna natalensis,3.89560633906,A
Tomopterna tandyi,6.55302704881,A
Tomopterna tuberculosa,5.05016677711,A
Tonatia bidens,27.5366666667,M
Tonatia brasiliense,9.68,M
Tonatia carrikeri,22.2,M
Tonatia evotis,20.4,M
Tonatia saurophila,30.0,M
Tonatia schulzi,17.9,M
Tonatia silvicola,32.3,M
Topaza pella,12.11,B
Topaza pyra,12.11,B
Torgos tracheliotos,6969.0,B
Toropuku stephensi,12.0,R
Torreornis inexpectata,25.5,B
Touit batavicus,55.0,B
Touit costaricensis,80.0,B
Touit dilectissimus,65.0,B
Touit huetii,60.0,B
Touit melanonotus,66.51,B
Touit purpuratus,59.7,B
Touit stictopterus,78.8,B
Touit surdus,66.51,B
Toxicocalamus buergersi,22.0,R
Toxicocalamus grandis,229.0,R
Toxicocalamus holopelturus,80.0,R
Toxicocalamus longissimus,90.0,R
Toxicocalamus loriae,103.0,R
Toxicocalamus mintoni,77.0,R
Toxicocalamus misimae,41.0,R
Toxicocalamus pachysomus,59.0,R
Toxicocalamus preussi,132.0,R
Toxicocalamus spilolepidotus,139.0,R
Toxicocalamus stanleyanus,77.0,R
Toxicodryas blandingii,1600.0,R
Toxicodryas pulverulenta,207.0,R
Toxorhamphus iliolophus,11.0,B
Toxorhamphus novaeguineae,11.78,B
Toxorhamphus poliopterus,11.35,B
Toxostoma bendirei,62.19,B
Toxostoma cinereum,58.95,B
Toxostoma crissale,62.7,B
Toxostoma curvirostre,80.54,B
Toxostoma guttatum,52.8,B
Toxostoma lecontei,61.9,B
Toxostoma longirostre,67.6,B
Toxostoma ocellatum,84.29,B
Toxostoma redivivum,84.4,B
Toxostoma rufum,68.8,B
Tracheloptychus madagascariensis,18.0,R
Tracheloptychus petersi,22.0,R
Trachemys adiutrix,2018.0,R
Trachemys callirostris,5012.0,R
Trachemys decorata,4667.0,R
Trachemys decussata,6730.0,R
Trachemys dorbigni,2399.0,R
Trachemys emolli,5916.0,R
Trachemys gaigeae,3540.0,R
Trachemys nebulosa,5834.0,R
Trachemys ornata,6266.0,R
Trachemys scripta,2729.0,R
Trachemys stejnegeri,2547.0,R
Trachemys taylori,1416.0,R
Trachemys terrapen,3926.0,R
Trachemys venusta,11830.0,R
Trachemys yaquia,3926.0,R
Trachischium fuscum,87.0,R
Trachischium guentheri,34.0,R
Trachischium laeve,45.0,R
Trachischium monticola,65.0,R
Trachischium tenuiceps,11.0,R
Trachops cirrhosus,37.1566666667,M
Trachyboa boulengeri,24.0,R
Trachyboa gularis,11.0,R
Trachycephalus atlas,24.3861107783,A
Trachycephalus coriaceus,10.5852439613,A
Trachycephalus dibernardoi,16.1870036291,A
Trachycephalus hadroceps,7.46074270411,A
Trachycephalus imitatrix,7.24687900365,A
Trachycephalus jordani,13.3223889776,A
Trachycephalus lepidus,8.64519488061,A
Trachycephalus mambaiensis,16.9564418839,A
Trachycephalus mesophaeus,14.9168739006,A
Trachycephalus nigromaculatus,18.4525804846,A
Trachycephalus resinifictrix,17.397979141,A
Trachycephalus typhonius,56.9,A
Trachylepis acutilabris,4.0,R
Trachylepis affinis,12.0,R
Trachylepis albilabris,9.0,R
Trachylepis albotaeniata,5.0,R
Trachylepis angolensis,10.0,R
Trachylepis atlantica,24.0,R
Trachylepis aurata,34.0,R
Trachylepis aureopunctata,11.0,R
Trachylepis bayonii,11.0,R
Trachylepis bensonii,4.0,R
Trachylepis betsileana,136.0,R
Trachylepis binotata,48.0,R
Trachylepis bocagii,8.0,R
Trachylepis boettgeri,3.0,R
Trachylepis boulengeri,31.0,R
Trachylepis brauni,11.0,R
Trachylepis brevicollis,144.0,R
Trachylepis buettneri,15.0,R
Trachylepis capensis,57.0,R
Trachylepis casuarinae,17.0,R
Trachylepis chimbana,12.0,R
Trachylepis comorensis,31.0,R
Trachylepis cristinae,33.0,R
Trachylepis depressa,14.0,R
Trachylepis dichroma,38.0,R
Trachylepis dumasi,3.0,R
Trachylepis elegans,7.0,R
Trachylepis ferrarai,9.0,R
Trachylepis gravenhorstii,18.0,R
Trachylepis hemmingi,11.0,R
Trachylepis hildebrandtii,11.0,R
Trachylepis hoeschi,22.0,R
Trachylepis homalocephala,20.0,R
Trachylepis infralineata,28.0,R
Trachylepis irregularis,9.0,R
Trachylepis ivensii,76.0,R
Trachylepis lacertiformis,3.0,R
Trachylepis laevis,5.0,R
Trachylepis lavarambo,4.0,R
Trachylepis loluiensis,19.0,R
Trachylepis maculata,13.0,R
Trachylepis maculilabris,20.0,R
Trachylepis madagascariensis,10.0,R
Trachylepis makolowodei,40.0,R
Trachylepis margaritifera,39.0,R
Trachylepis megalura,13.0,R
Trachylepis mekuana,5.0,R
Trachylepis mlanjensis,10.0,R
Trachylepis nancycoutuae,2.0,R
Trachylepis nganghae,4.0,R
Trachylepis occidentalis,34.0,R
Trachylepis ozorii,14.0,R
Trachylepis pendeana,11.0,R
Trachylepis perrotetii,144.0,R
Trachylepis planifrons,35.0,R
Trachylepis polytropis,33.0,R
Trachylepis pulcherrima,40.0,R
Trachylepis punctatissima,27.0,R
Trachylepis punctulata,4.0,R
Trachylepis quinquetaeniata,81.0,R
Trachylepis rodenburgi,9.0,R
Trachylepis sechellensis,27.0,R
Trachylepis septemtaeniata,25.0,R
Trachylepis socotrana,22.0,R
Trachylepis sparsa,28.0,R
Trachylepis spilogaster,17.0,R
Trachylepis striata,32.0,R
Trachylepis sulcata,22.0,R
Trachylepis tandrefana,4.0,R
Trachylepis tavaratra,5.0,R
Trachylepis tessellata,22.0,R
Trachylepis varia,7.0,R
Trachylepis variegata,4.0,R
Trachylepis vato,3.0,R
Trachylepis vezo,3.0,R
Trachylepis vittata,18.0,R
Trachylepis volamenaloha,3.0,R
Trachylepis wingati,22.0,R
Trachylepis wrightii,98.0,R
Trachyphonus darnaudii,35.75,B
Trachyphonus erythrocephalus,63.5,B
Trachyphonus margaritatus,64.0,B
Trachyphonus purpuratus,76.1,B
Trachyphonus usambiro,35.75,B
Trachyphonus vaillantii,69.4,B
Trachypithecus auratus,8846.53333333,M
Trachypithecus barbei,8516.46,M
Trachypithecus cristatus,7552.27,M
Trachypithecus delacouri,8516.46,M
Trachypithecus ebenus,8516.46,M
Trachypithecus francoisi,7878.31,M
Trachypithecus geei,8355.33333333,M
Trachypithecus germaini,8516.46,M
Trachypithecus hatinhensis,8516.46,M
Trachypithecus johnii,11038.6933333,M
Trachypithecus laotum,8516.46,M
Trachypithecus obscurus,6929.29333333,M
Trachypithecus phayrei,7927.24,M
Trachypithecus pileatus,11289.9766667,M
Trachypithecus poliocephalus,8516.46,M
Trachypithecus shortridgei,8516.46,M
Trachypithecus vetulus,7965.02666667,M
Tragelaphus angasii,87072.3933333,M
Tragelaphus buxtoni,215000.503333,M
Tragelaphus eurycerus,289333.826667,M
Tragelaphus imberbis,89731.98,M
Tragelaphus scriptus,43266.9266667,M
Tragelaphus spekii,76184.4733333,M
Tragelaphus strepsiceros,208185.816667,M
Tragopan blythii,1930.0,B
Tragopan caboti,1122.49,B
Tragopan melanocephalus,1613.19,B
Tragopan satyra,1417.03,B
Tragopan temminckii,1163.38,B
Tragulus javanicus,2178.31,M
Tragulus kanchil,3706.24,M
Tragulus napu,5151.22333333,M
Tragulus nigricans,3706.24,M
Tragulus versicolor,3706.24,M
Tragulus williamsoni,3706.24,M
Trapelus agilis,53.0,R
Trapelus agnetae,27.0,R
Trapelus boehmei,50.0,R
Trapelus flavimaculatus,76.0,R
Trapelus jayakari,125.0,R
Trapelus megalonyx,14.0,R
Trapelus mutabilis,32.0,R
Trapelus rubrigularis,29.0,R
Trapelus ruderatus,85.0,R
Trapelus sanguinolentus,237.0,R
Trapelus savignii,64.0,R
Trapelus schmitzi,12.0,R
Trapelus tournevillei,33.0,R
Tregellasia capito,13.9,B
Tregellasia leucops,15.57,B
Tremarctos ornatus,128725.866667,M
Treron apicauda,217.19,B
Treron australis,229.0,B
Treron bicinctus,174.0,B
Treron calvus,197.53,B
Treron capellei,401.33,B
Treron curvirostra,134.45,B
Treron floris,205.65,B
Treron formosae,140.0,B
Treron fulvicollis,167.0,B
Treron griseicauda,205.65,B
Treron olax,77.0,B
Treron oxyurus,205.65,B
Treron pembaensis,205.65,B
Treron phoenicopterus,235.0,B
Treron pompadora,234.0,B
Treron psittaceus,205.65,B
Treron sanctithomae,205.65,B
Treron seimundi,157.79,B
Treron sieboldii,245.0,B
Treron sphenurus,210.0,B
Treron teysmannii,205.65,B
Treron vernans,132.0,B
Treron waalia,254.0,B
Tretanorhinus mocquardi,76.0,R
Tretanorhinus nigroluteus,124.0,R
Tretanorhinus taeniatus,41.0,R
Tretanorhinus variabilis,164.0,R
Tretioscincus agilis,5.0,R
Tretioscincus bifasciatus,4.0,R
Tretioscincus oriximinensis,3.0,R
Triaenops auritus,8.6,M
Triaenops furculus,5.55666666667,M
Triaenops persicus,12.7866666667,M
Triaenops rufus,9.1,M
Tribolonotus annectens,2.0,R
Tribolonotus blanchardi,1.0,R
Tribolonotus brongersmai,5.0,R
Tribolonotus gracilis,24.0,R
Tribolonotus novaeguineae,24.0,R
Tribolonotus ponceleti,44.0,R
Tribolonotus pseudoponceleti,9.0,R
Tribolonotus schmidti,1.0,R
Trichastoma bicolor,27.2,B
Trichastoma buettikoferi,17.1,B
Trichastoma celebense,23.6,B
Trichastoma pyrrogenys,23.16,B
Trichastoma rostratum,17.8,B
Trichastoma tickelli,17.1,B
Trichechus inunguis,438667.063333,M
Trichechus manatus,455885.943333,M
Trichechus senegalensis,454000.0,M
Tricheilostoma bicolor,2.0,R
Tricheilostoma broadleyi,1.0,R
Tricheilostoma dissimilis,1.0,R
Tricheilostoma greenwelli,1.0,R
Tricheilostoma sundewalli,2.0,R
Trichixos pyrropygus,40.9,B
Trichobatrachus robustus,34.134722486,A
Trichocichla rufa,26.0,B
Trichodere cockerelli,14.65,B
Trichoglossus chlorolepidotus,87.1,B
Trichoglossus euteles,73.7,B
Trichoglossus flavoviridis,90.54,B
Trichoglossus haematodus,113.25,B
Trichoglossus johnstoniae,55.2,B
Trichoglossus ornatus,120.0,B
Trichoglossus rubiginosus,77.5,B
Tricholaema diademata,30.6,B
Tricholaema frontata,26.83,B
Tricholaema hirsuta,55.2,B
Tricholaema lacrymosa,22.9,B
Tricholaema leucomelas,32.2,B
Tricholaema melanocephala,20.45,B
Tricholestes criniger,17.1,B
Trichosurus arnhemensis,1463.58,M
Trichosurus caninus,3251.68666667,M
Trichosurus cunninghami,2293.08,M
Trichosurus johnstonii,2293.08,M
Trichosurus vulpecula,2678.46333333,M
Trichothraupis melanops,22.58,B
Trichys fasciculata,1718.33333333,M
Triclaria malachitacea,90.0,B
Trigonoceps occipitalis,3016.0,B
Trilepida anthracina,5.0,R
Trilepida brasiliensis,6.0,R
Trilepida brevissima,1.0,R
Trilepida dimidiatum,5.0,R
Trilepida dugandi,4.0,R
Trilepida fuliginosa,6.0,R
Trilepida guayaquilensis,2.0,R
Trilepida jani,4.0,R
Trilepida joshuai,6.0,R
Trilepida koppesi,7.0,R
Trilepida macrolepis,10.0,R
Trilepida nicefori,1.0,R
Trilepida pastusa,6.0,R
Trilepida salgueiroi,7.0,R
Trimeresurus albolabris,521.0,R
Trimeresurus andalasensis,281.0,R
Trimeresurus andersonii,687.0,R
Trimeresurus barati,272.0,R
Trimeresurus borneensis,352.0,R
Trimeresurus brongersmai,39.0,R
Trimeresurus buniana,256.0,R
Trimeresurus cantori,957.0,R
Trimeresurus cardamomensis,121.0,R
Trimeresurus erythrurus,601.0,R
Trimeresurus fasciatus,73.0,R
Trimeresurus flavomaculatus,687.0,R
Trimeresurus fucatus,345.0,R
Trimeresurus gracilis,61.0,R
Trimeresurus gramineus,753.0,R
Trimeresurus gumprechti,1069.0,R
Trimeresurus gunaleni,822.0,R
Trimeresurus hageni,1119.0,R
Trimeresurus honsonensis,148.0,R
Trimeresurus insularis,422.0,R
Trimeresurus kanburiensis,160.0,R
Trimeresurus labialis,48.0,R
Trimeresurus macrolepis,107.0,R
Trimeresurus macrops,200.0,R
Trimeresurus malabaricus,601.0,R
Trimeresurus malcolmi,1194.0,R
Trimeresurus mcgregori,473.0,R
Trimeresurus medoensis,167.0,R
Trimeresurus mutabilis,73.0,R
Trimeresurus nebularis,525.0,R
Trimeresurus phuketensis,224.0,R
Trimeresurus popeiorum,601.0,R
Trimeresurus puniceus,336.0,R
Trimeresurus purpureomaculatus,601.0,R
Trimeresurus rubeus,103.0,R
Trimeresurus sabahi,282.0,R
Trimeresurus schultzei,1119.0,R
Trimeresurus septentrionalis,208.0,R
Trimeresurus sichuanensis,929.0,R
Trimeresurus stejnegeri,593.0,R
Trimeresurus strigatus,62.0,R
Trimeresurus sumatranus,2046.0,R
Trimeresurus tibetanus,202.0,R
Trimeresurus toba,270.0,R
Trimeresurus trigonocephalus,885.0,R
Trimeresurus truongsonensis,144.0,R
Trimeresurus venustus,170.0,R
Trimeresurus vogeli,1119.0,R
Trimeresurus wiroti,370.0,R
Trimeresurus yunnanensis,959.0,R
Trimetopon barbouri,6.0,R
Trimetopon gracile,8.0,R
Trimetopon pliolepis,7.0,R
Trimetopon simile,2.0,R
Trimetopon slevini,6.0,R
Trimetopon viquezi,5.0,R
Trimorphodon biscutatus,485.0,R
Trimorphodon lambda,167.0,R
Trimorphodon lyrophanes,191.0,R
Trimorphodon paucimaculatus,274.0,R
Trimorphodon quadruplex,485.0,R
Trimorphodon tau,67.0,R
Trimorphodon vilkinsonii,130.0,R
Tringa erythropus,158.0,B
Tringa flavipes,77.5,B
Tringa glareola,62.05,B
Tringa guttifer,158.0,B
Tringa melanoleuca,161.74,B
Tringa nebularia,187.0,B
Tringa ochropus,71.4,B
Tringa solitaria,48.4,B
Tringa stagnatilis,77.5,B
Tringa totanus,129.0,B
Trinomys albispinus,284.99,M
Trinomys dimidiatus,167.6,M
Trinomys eliasi,200.0,M
Trinomys gratiosus,235.59,M
Trinomys iheringi,220.39,M
Trinomys mirapitanga,235.59,M
Trinomys moojeni,235.59,M
Trinomys myosuros,284.99,M
Trinomys paratus,235.59,M
Trinomys setosus,284.99,M
Trinomys yonenagae,235.59,M
Trinycteris nicefori,8.25,M
Trioceros affinis,13.0,R
Trioceros balebicornutus,11.0,R
Trioceros bitaeniatus,146.0,R
Trioceros camerunensis,17.0,R
Trioceros chapini,13.0,R
Trioceros conirostratus,8.0,R
Trioceros cristatus,81.0,R
Trioceros deremensis,88.0,R
Trioceros eisentrauti,64.0,R
Trioceros ellioti,21.0,R
Trioceros feae,26.0,R
Trioceros fuelleborni,26.0,R
Trioceros goetzei,20.0,R
Trioceros hanangensis,11.0,R
Trioceros harennae,10.0,R
Trioceros hoehnelii,30.0,R
Trioceros incornutus,19.0,R
Trioceros ituriensis,47.0,R
Trioceros jacksonii,91.0,R
Trioceros johnstoni,47.0,R
Trioceros kinangopensis,7.0,R
Trioceros kinetensis,9.0,R
Trioceros laterispinis,12.0,R
Trioceros marsabitensis,15.0,R
Trioceros melleri,393.0,R
Trioceros montium,39.0,R
Trioceros narraioca,15.0,R
Trioceros ntunte,12.0,R
Trioceros nyirit,18.0,R
Trioceros oweni,66.0,R
Trioceros perreti,15.0,R
Trioceros pfefferi,20.0,R
Trioceros quadricornis,93.0,R
Trioceros rudis,11.0,R
Trioceros schoutedeni,7.0,R
Trioceros schubotzi,14.0,R
Trioceros serratus,18.0,R
Trioceros sternfeldi,16.0,R
Trioceros tempeli,32.0,R
Trioceros werneri,25.0,R
Trioceros wiedersheimi,23.0,R
Trionyx triunguis,111944.0,R
Triprion petasatus,74.0,A
Triturus carnifex,18.4,A
Triturus cristatus,15.0,A
Triturus dobrogicus,9.4,A
Triturus karelinii,10.5,A
Triturus marmoratus,9.8,A
Triturus pygmaeus,29.7272149633,A
Trochilus polytmus,4.84,B
Trochilus scitulus,4.0,B
Trochocercus cyanomelas,10.2,B
Trochocercus nitens,11.8,B
Troglodytes aedon,10.85,B
Troglodytes cobbi,19.1,B
Troglodytes monticola,10.09,B
Troglodytes ochraceus,9.4,B
Troglodytes rufociliatus,10.0,B
Troglodytes rufulus,16.08,B
Troglodytes sissonii,7.8,B
Troglodytes solstitialis,11.4,B
Troglodytes tanneri,10.09,B
Troglodytes troglodytes,9.74,B
Trogon aurantiiventris,65.43,B
Trogon bairdii,94.4,B
Trogon caligatus,46.5,B
Trogon chionurus,89.69,B
Trogon citreolus,79.0,B
Trogon clathratus,130.0,B
Trogon collaris,65.43,B
Trogon comptus,114.0,B
Trogon curucui,54.0,B
Trogon elegans,70.89,B
Trogon massena,141.0,B
Trogon melanocephalus,85.1,B
Trogon melanurus,114.0,B
Trogon mesurus,114.0,B
Trogon mexicanus,71.0,B
Trogon personatus,63.39,B
Trogon rufus,53.8,B
Trogon surrucura,73.29,B
Trogon violaceus,46.5,B
Trogon viridis,89.69,B
Trogonophis wiegmanni,14.0,R
Trogopterus xanthipes,744.94,M
Tropicranus albocristatus,289.4,B
Tropidechis carinatus,252.0,R
Tropidoclonion lineatum,44.0,R
Tropidodipsas annuliferus,28.0,R
Tropidodipsas fasciata,73.0,R
Tropidodipsas fischeri,57.0,R
Tropidodipsas philippii,50.0,R
Tropidodipsas repleta,29.0,R
Tropidodipsas sartorii,114.0,R
Tropidodipsas zweifeli,22.0,R
Tropidodryas serra,181.0,R
Tropidodryas striaticeps,108.0,R
Tropidolaemus huttoni,1276.0,R
Tropidolaemus laticinctus,1119.0,R
Tropidolaemus philippensis,53.0,R
Tropidolaemus subannulatus,467.0,R
Tropidolaemus wagleri,409.0,R
Tropidonophis aenigmaticus,223.0,R
Tropidonophis dahlii,585.0,R
Tropidonophis dendrophiops,200.0,R
Tropidonophis dolasii,1.0,R
Tropidonophis doriae,333.0,R
Tropidonophis elongatus,463.0,R
Tropidonophis halmahericus,675.0,R
Tropidonophis hypomelas,239.0,R
Tropidonophis mairii,284.0,R
Tropidonophis mcdowelli,68.0,R
Tropidonophis montanus,438.0,R
Tropidonophis multiscutellatus,239.0,R
Tropidonophis negrosensis,100.0,R
Tropidonophis novaeguineae,147.0,R
Tropidonophis parkeri,223.0,R
Tropidonophis picturatus,47.0,R
Tropidonophis punctiventris,22.0,R
Tropidonophis statistictus,179.0,R
Tropidonophis truncatus,22.0,R
Tropidophis battersbyi,14.0,R
Tropidophis canus,23.0,R
Tropidophis caymanensis,47.0,R
Tropidophis celiae,20.0,R
Tropidophis curtus,22.0,R
Tropidophis feicki,41.0,R
Tropidophis fuscus,14.0,R
Tropidophis galacelidus,31.0,R
Tropidophis grapiuna,11.0,R
Tropidophis greenwayi,17.0,R
Tropidophis haetianus,73.0,R
Tropidophis hardyi,18.0,R
Tropidophis hendersoni,11.0,R
Tropidophis jamaicensis,19.0,R
Tropidophis maculatus,25.0,R
Tropidophis melanurus,340.0,R
Tropidophis morenoi,22.0,R
Tropidophis nigriventris,6.0,R
Tropidophis pardalis,12.0,R
Tropidophis parkeri,60.0,R
Tropidophis paucisquamis,21.0,R
Tropidophis pilsbryi,24.0,R
Tropidophis preciosus,31.0,R
Tropidophis schwartzi,27.0,R
Tropidophis semicinctus,32.0,R
Tropidophis spiritus,24.0,R
Tropidophis stejnegeri,65.0,R
Tropidophis stullae,9.0,R
Tropidophis taczanowskyi,14.0,R
Tropidophis wrighti,52.0,R
Tropidophis xanthogaster,7.0,R
Tropidophorus assamensis,6.0,R
Tropidophorus baconi,39.0,R
Tropidophorus baviensis,16.0,R
Tropidophorus beccarii,20.0,R
Tropidophorus berdmorei,19.0,R
Tropidophorus boehmei,24.0,R
Tropidophorus brookei,29.0,R
Tropidophorus cocincinensis,22.0,R
Tropidophorus davaoensis,19.0,R
Tropidophorus grayi,38.0,R
Tropidophorus guangxiensis,5.0,R
Tropidophorus hainanus,3.0,R
Tropidophorus hangnam,22.0,R
Tropidophorus iniquus,19.0,R
Tropidophorus laotus,15.0,R
Tropidophorus latiscutatus,23.0,R
Tropidophorus matsuii,18.0,R
Tropidophorus microlepis,12.0,R
Tropidophorus micropus,1.0,R
Tropidophorus misaminius,31.0,R
Tropidophorus mocquardii,18.0,R
Tropidophorus murphyi,19.0,R
Tropidophorus noggei,29.0,R
Tropidophorus partelloi,47.0,R
